,genre_sequence,unique_genres
4546,Lo-Fi,None
4547,Lo-Fi,None
4548,Lo-Fi,None
4549,Lo-Fi,None
4550,Lo-Fi,None
4551,Lo-Fi,None
4552,favorites,None
4553,favorites,None
4554,favorites,None
4555,alternative,None
4556,indie,None
4557,rock,None
4558,rock,None
4559,indie pop,None
4560,indie,None
4561,indie,None
4562,Hip-Hop,None
4563,Hip-Hop,None
4564,indie,None
4565,experimental,None
4566,indie,None
4567,psychedelic,None
4568,indie,None
4569,indie,None
4570,classic rock,None
4571,alternative rock,None
4572,rock,None
4573,80s,None
4574,pop,None
4575,pop,None
4576,pop,None
4577,pop,None
4578,pop,None
4579,pop,None
4580,amazing,None
4581,amazing,None
4582,amazing,None
4583,heard on Pandora,None
4584,indie pop,None
4585,indie,None
4586,indie,None
4587,indie,None
4588,Recent discoveries,None
4589,indie,None
4590,classic rock,None
4591,dream pop,None
4592,dream pop,None
4593,dream pop,None
4594,dream pop,None
4595,dream pop,None
4596,dream pop,None
4597,Hip-Hop,None
4598,indie pop,None
4599,rock,None
4600,folk,None
4601,pop,None
4602,indie,None
4603,alternative rock,None
4604,pop,None
4605,summer,None
4606,indie,None
4607,indie,None
4608,folk,None
4609,folk,None
4610,folk,None
4611,the word miss,None
4612,title is a full sentence,None
4613,experimental,None
4614,Hip-Hop,None
4615,folk,None
4616,experimental,None
4617,Lo-Fi,None
4618,Lo-Fi,None
4619,Lo-Fi,None
4620,Lo-Fi,None
4621,summer,None
4622,indie,None
4623,indie,None
4624,indie,None
4625,Lo-Fi,None
4626,indie,None
4627,indie,None
4628,indie rock,None
4629,rock,None
4630,rock,None
4631,indie,None
4632,80s,None
4633,rock,None
4634,indie,None
4635,classic rock,None
4636,chillwave,None
4637,indie,None
4638,folk,None
4639,indie,None
4640,indie,None
4641,electronic,None
4642,rock,None
4643,indie,None
4644,80s,None
4645,rock,None
4646,80s,None
4647,pop,None
4648,pop,None
4649,pop,None
4650,70s,None
4651,70s,None
4652,Hip-Hop,None
4653,Hip-Hop,None
4654,Hip-Hop,None
4655,indie,None
4656,Hip-Hop,None
4657,Skinhead,None
4658,indie,None
4659,singer-songwriter,None
4660,indie,None
4661,indie,None
4662,80s,None
4663,indie,None
4664,Austin Loved Tracks,None
4665,Austin Loved Tracks,None
4666,electronic,None
4667,animals,None
4668,electronic,None
4669,indie,None
4670,indie,None
4671,indie,None
4672,80s,None
4673,vugube62,None
4674,indie,None
4675,indie,None
4676,indie,None
4677,electronic,None
4678,so good i forget to breathe,None
4679,singer-songwriter,None
4680,indie,None
4681,rock,None
4682,indie pop,None
4683,indie rock,None
4684,electronic,None
4685,indie,None
4686,rock,None
4687,indie,None
4688,indie,None
4689,electronic,None
4690,elegy,None
4691,electronic,None
4692,electronic,None
4693,dream pop,None
4694,dream pop,None
4695,favorites,None
4696,Hip-Hop,None
4697,Hip-Hop,None
4698,electronic,None
4699,classic rock,None
4700,classic rock,None
4701,indie,None
4702,indie,None
4703,Canadian,None
4704,indie,None
4705,indie,None
4706,indie,None
4707,indie,None
4708,alternative,None
4709,indie rock,None
4710,indie rock,None
4711,remix,None
4712,indie,None
4713,I thought of you,None
4714,indie,None
4715,electronic,None
4716,rock,None
4717,rock,None
4718,rock,None
4719,latin,None
4720,title is a full sentence,None
4721,indie,None
4722,the word miss,None
4723,title is a full sentence,None
4724,indie,None
4725,Hip-Hop,None
4726,Hip-Hop,None
4727,indie,None
4728,pop,None
4729,vugube62,None
4730,electronic,None
4731,80s,None
4732,Hip-Hop,None
4733,hip hop,None
4734,80s,None
4735,80s,None
4736,pop,None
4737,indie,None
4738,classic rock,None
4739,electronic,None
4740,indie,None
4741,indie,None
4742,indie,None
4743,indie,None
4744,indie,None
4745,indie,None
4746,indie,None
4747,indie,None
4748,folk,None
4749,indie,None
4750,80s,None
4751,80s,None
4752,female vocalists,None
4753,indie rock,None
4754,electronic,None
4755,latin,None
4756,latin,None
4757,Hip-Hop,None
4758,indie,None
4759,indie,None
4760,beautiful,None
4761,indie,None
4762,2008,None
4763,indie,None
4764,indie,None
4765,indie,None
4766,chillout,None
4767,electronic,None
4768,indie,None
4769,80s,None
4770,indie rock,None
4771,dream pop,None
4772,electronic,None
4773,electronic,None
4774,Lo-Fi,None
4775,indie,None
4776,alternative,None
4777,indie,None
4778,folk,None
4779,electronic,None
4780,electronic,None
4781,electronic,None
4782,american,None
4783,Lo-Fi,None
4784,warm,None
4785,indie,None
4786,Lo-Fi,None
4787,electronic,None
4788,electronic,None
4789,electronic,None
4790,electronic,None
4791,indie,None
4792,indie,None
4793,indie,None
4794,indie,None
4795,indie,None
4796,indie,None
4797,indie,None
4798,Hip-Hop,None
4799,Hip-Hop,None
4800,Hip-Hop,None
4801,Hip-Hop,None
4802,Hip-Hop,None
4803,Hip-Hop,None
4804,indie,None
4805,Hip-Hop,None
4806,Hip-Hop,None
4807,Hip-Hop,None
4808,experimental,None
4809,experimental,None
4810,experimental,None
4811,experimental,None
4812,experimental,None
4813,experimental,None
4814,latin,None
4815,indie,None
4816,indie,None
4817,indie,None
4818,indie,None
4819,indie,None
4820,indie,None
4821,indie,None
4822,Hip-Hop,None
4823,Hip-Hop,None
4824,electronic,None
4825,rock,None
4826,80s,None
4827,indie,None
4828,indie,None
4829,electronic,None
4830,indie,None
4831,alternative,None
4832,electronic,None
4833,electronic,None
4834,experimental,None
4835,experimental,None
4836,latin,None
4837,Hip-Hop,None
4838,alternative,None
4839,indie,None
4840,indie,None
4841,electronic,None
4842,indie,None
4843,rock,None
4844,rock,None
4845,indie,None
4846,indie,None
4847,pop,None
4848,rock,None
4849,indie,None
4850,classic rock,None
4851,indie pop,None
4852,Austin Loved Tracks,None
4853,classic rock,None
4854,folk,None
4855,folk,None
4856,folk,None
4857,folk,None
4858,folk,None
4859,folk,None
4860,folk,None
4861,dream pop,None
4862,dream pop,None
4863,dream pop,None
4864,indie,None
4865,singer-songwriter,None
4866,singer-songwriter,None
4867,dream pop,None
4868,alternative rock,None
4869,folk,None
4870,pop,None
4871,indie,None
4872,psychedelic folk,None
4873,rock,None
4874,indie,None
4875,rock,None
4876,folk,None
4877,classic rock,None
4878,cover,None
4879,Hip-Hop,None
4880,indie rock,None
4881,beautiful,None
4882,folk,None
4883,80s,None
4884,lizvelrene2010,None
4885,indie,None
4886,electro,None
4887,vugube62,None
4888,electro,None
4889,indie pop,None
4890,vugube62,None
4891,vugube62,None
4892,vugube62,None
4893,vugube62,None
4894,vugube62,None
4895,folk,None
4896,indie pop,None
4897,electronic,None
4898,electronic,None
4899,electronic,None
4900,summer,None
4901,indie,None
4902,indie,None
4903,summer,None
4904,electronic,None
4905,summer,None
4906,electronic,None
4907,electronic,None
4908,indie,None
4909,electronic,None
4910,summer,None
4911,electronic,None
4912,electronic,None
4913,indie,None
4914,electronic,None
4915,indie,None
4916,indie,None
4917,indie,None
4918,indie,None
4919,indie,None
4920,indie,None
4921,chillwave,None
4922,chillwave,None
4923,folk,None
4924,ktw,None
4925,indie,None
4926,pxs: loved,None
4927,rock,None
4928,alternative rock,None
4929,posh,None
4930,rock,None
4931,indie,None
4932,rock,None
4933,folk,None
4934,pop,None
4935,pop,None
4936,pop,None
4937,pop,None
4938,pop,None
4939,rock,None
4940,pop,None
4941,pop,None
4942,indie,None
4943,folk,None
4944,indie,None
4945,indie,None
4946,indie,None
4947,indie,None
4948,indie,None
4949,hot lava,None
4950,hot lava,None
4951,alternative rap,None
4952,alternative rap,None
4953,cover,None
4954,alternative,None
4955,chillwave,None
4956,chillwave,None
4957,chillwave,None
4958,indie,None
4959,cover,None
4960,cover,None
4961,cover,None
4962,indie rock,None
4963,indie rock,None
4964,indie pop,None
4965,indie pop,None
4966,indie,None
4967,indie,None
4968,rock,None
4969,electronic,None
4970,electronic,None
4971,folk,None
4972,folk,None
4973,folk,None
4974,80s,None
4975,pxs: loved,None
4976,alternative,None
4977,alternative,None
4978,alternative,None
4979,electronic,None
4980,indie,None
4981,alternative,None
4982,alternative,None
4983,indie,None
4984,dream pop,None
4985,Hip-Hop,None
4986,sxsw 2009,None
4987,80s,None
4988,rock,None
4989,electronic,None
4990,rock,None
4991,indie rock,None
4992,indie rock,None
4993,vugube62,None
4994,vugube62,None
4995,electronic,None
4996,indie rock,None
4997,emo,None
4998,emo,None
4999,dream pop,None
5000,liked,None
5001,alternative,None
5002,80s,None
5003,80s,None
5004,indie,None
5005,indie rock,None
5006,indie rock,None
5007,Lo-Fi,None
5008,indie,None
5009,pop,None
5010,vugube62,None
5011,pop,None
5012,pop,None
5013,somafm,None
5014,somafm,None
5015,70s,None
5016,indie,None
5017,Hip-Hop,None
5018,rock,None
5019,rock,None
5020,rock,None
5021,rock,None
5022,indie,None
5023,indie,None
5024,indie,None
5025,indie,None
5026,pop,None
5027,pop,None
5028,beautiful,None
5029,classic rock,None
5030,classic rock,None
5031,classic rock,None
5032,classic rock,None
5033,classic rock,None
5034,classic rock,None
5035,classic rock,None
5036,indie,None
5037,Love,None
5038,rock,None
5039,electronic,None
5040,electronic,None
5041,Austin Loved Tracks,None
5042,indie,None
5043,indie,None
5044,indie,None
5045,C-pop,None
5046,electronic,None
5047,2006,None
5048,rock,None
5049,Hip-Hop,None
5050,rock,None
5051,folk,None
5052,folk,None
5053,80s,None
5054,Soundtrack,None
5055,electronic,None
5056,alternative rock,None
5057,electronic,None
5058,classic rock,None
5059,rock,None
5060,indie,None
5061,indie,None
5062,pop,None
5063,classic rock,None
5064,indie,None
5065,pop,None
5066,indie,None
5067,big bills,None
5068,electronic,None
5069,chillwave,None
5070,indie,None
5071,indie,None
5072,Canadian,None
5073,indie,None
5074,dream pop,None
5075,cover,None
5076,indie,None
5077,folk,None
5078,vugube62,None
5079,Lo-Fi,None
5080,rocket shoes mixtapes,None
5081,indie,None
5082,indie rock,None
5083,indie,None
5084,indie,None
5085,indie,None
5086,Love,None
5087,Lo-Fi,None
5088,Lo-Fi,None
5089,chill,None
5090,fun,None
5091,fun,None
5092,psychedelic folk,None
5093,Lo-Fi,None
5094,indie,None
5095,indie,None
5096,indie,None
5097,the dronez,None
5098,indie,None
5099,experimental,None
5100,indie,None
5101,indie,None
5102,80s,None
5103,Love,None
5104,80s,None
5105,electronic,None
5106,indie,None
5107,electronic,None
5108,80s,None
5109,experimental,None
5110,80s,None
5111,indie,None
5112,folk,None
5113,indie,None
5114,indie,None
5115,chillout,None
5116,britpop,None
5117,electronic,None
5118,rock,None
5119,rock,None
5120,singer-songwriter,None
5121,pop,None
5122,indie rock,None
5123,Background,None
5124,indie,None
5125,indie,None
5126,classic rock,None
5127,indie,None
5128,electronic,None
5129,ambient,None
5130,electronic,None
5131,alternative,None
5132,electro,None
5133,electro,None
5134,indie,None
5135,indie,None
5136,instrumental,None
5137,rock,None
5138,electronic,None
5139,rock,None
5140,female vocalists,None
5141,Hip-Hop,None
5142,alternative rock,None
5143,hauntingly beautiful,None
5144,indie,None
5145,Go drunk eosin cabs,None
5146,female vocalists,None
5147,indie,None
5148,folk,None
5149,pop,None
5150,70s,None
5151,indie rock,None
5152,rock,None
5153,electronic,None
5154,Live Earth,None
5155,indie,None
5156,singer-songwriter,None
5157,indie,None
5158,indie,None
5159,psychedelic,None
5160,shoegaze,None
5161,post-rock,None
5162,singer-songwriter,None
5163,classic rock,None
5164,alternative,None
5165,Awesome,None
5166,indie pop,None
5167,electronic,None
5168,indie,None
5169,electronic,None
5170,remix,None
5171,jazz,None
5172,rock,None
5173,somafm,None
5174,dream pop,None
5175,indie,None
5176,alternative,None
5177,folk,None
5178,indie,None
5179,electronic,None
5180,post-rock,None
5181,Hip-Hop,None
5182,indie,None
5183,folk,None
5184,alternative rock,None
5185,indie,None
5186,chillout,None
5187,folk,None
5188,jazz,None
5189,folk,None
5190,indie,None
5191,singer-songwriter,None
5192,played,None
5193,singer-songwritergdchill,None
5194,classic rock,None
5195,70s,None
5196,electronic,None
5197,country,None
5198,rock,None
5199,rock,None
5200,rock,None
5201,folk,None
5202,vugube62,None
5203,indie rock,None
5204,indie,None
5205,indie,None
5206,indietronica,None
5207,covers,None
5208,indie,None
5209,electronic,None
5210,Hip-Hop,None
5211,indie,None
5212,unfortunately relagated to b-side status,None
5213,indie,None
5214,indie pop,None
5215,vugube62,None
5216,folk,None
5217,indie,None
5218,indie,None
5219,indie,None
5220,country,None
5221,funk,None
5222,funk,None
5223,rock,None
5224,cover,None
5225,cover,None
5226,cover,None
5227,folk,None
5228,singer-songwriter,None
5229,indie,None
5230,singer-songwriter,None
5231,Dreamy,None
5232,indie,None
5233,cover,None
5234,electronic,None
5235,indie,None
5236,indie,None
5237,indie,None
5238,indie,None
5239,indie,None
5240,electronic,None
5241,80s,None
5242,summer,None
5243,indie,None
5244,indie,None
5245,emo,None
5246,electronic,None
5247,indie rock,None
5248,indie rock,None
5249,indie rock,None
5250,alternative,None
5251,indie,None
5252,vugube62,None
5253,rock,None
5254,cute,None
5255,electronic,None
5256,country,None
5257,Soundtrack,None
5258,classic rock,None
5259,i feel love,None
5260,pop,None
5261,reggae,None
5262,Hip-Hop,None
5263,indie,None
5264,animals,None
5265,anti-folk,None
5266,indie rock,None
5267,indie rock,None
5268,indie rock,None
5269,indie,None
5270,electronic,None
5271,indie,None
5272,indie,None
5273,bradford cox is a genius,None
5274,guitar,None
5275,indie,None
5276,indie,None
5277,covers,None
5278,folk,None
5279,classic rock,None
5280,indie,None
5281,rock,None
5282,indie,None
5283,rock,None
5284,Garage Rock,None
5285,pop,None
5286,indie rock,None
5287,indie,None
5288,electronic,None
5289,trains,None
5290,indie,None
5291,indie pop,None
5292,electronic,None
5293,cover,None
5294,Hip-Hop,None
5295,Hip-Hop,None
5296,cover,None
5297,indie rock,None
5298,indie rock,None
5299,indie,None
5300,Channel X,None
5301,indie,None
5302,somafm,None
5303,britpop,None
5304,indie,None
5305,singer-songwriter,None
5306,indie pop,None
5307,electronic,None
5308,Hip-Hop,None
5309,electronic,None
5310,rock,None
5311,indie rock,None
5312,rock,None
5313,rock,None
5314,indie,None
5315,Minneapolis,None
5316,folk,None
5317,rock,None
5318,rock,None
5319,rock,None
5320,electronic,None
5321,indie,None
5322,indie,None
5323,female vocalists,None
5324,folk,None
5325,rock,None
5326,bizarre,None
5327,bizarre,None
5328,indie,None
5329,indie,None
5330,alternative,None
5331,electronic,None
5332,electronic,None
5333,indie rock,None
5334,folk,None
5335,alternative,None
5336,folk,None
5337,folk,None
5338,folk,None
5339,indie,None
5340,folk,None
5341,indie,None
5342,folk,None
5343,Minneapolis,None
5344,indie,None
5345,indie,None
5346,rock,None
5347,indie,None
5348,indie,None
5349,female vocalists,None
5350,electronic,None
5351,drinking,None
5352,drinking,None
5353,indie rock,None
5354,80s,None
5355,80s,None
5356,alternative,None
5357,80s,None
5358,Lo-Fi,None
5359,folk,None
5360,electronica,None
5361,experimental,None
5362,cover,None
5363,80s,None
5364,electronic,None
5365,rock,None
5366,folk,None
5367,indie,None
5368,Hip-Hop,None
5369,latin,None
5370,indie,None
5371,indie,None
5372,indie,None
5373,indie,None
5374,indie,None
5375,indie,None
5376,indie,None
5377,indie,None
5378,electronic,None
5379,alternative rap,None
5380,alternative rap,None
5381,alternative rap,None
5382,alternative,None
5383,alternative,None
5384,alternative,None
5385,electronica,None
5386,rock,None
5387,rock,None
5388,emo,None
5389,emo,None
5390,emo,None
5391,Hip-Hop,None
5392,Hip-Hop,None
5393,dream pop,None
5394,dream pop,None
5395,dream pop,None
5396,80s,None
5397,80s,None
5398,70s,None
5399,classic rock,None
5400,classic rock,None
5401,pop,None
5402,pop,None
5403,chillwave,None
5404,pop,None
5405,singer-songwriter,None
5406,indie,None
5407,indie,None
5408,shoegaze,None
5409,folk,None
5410,indie,None
5411,Lo-Fi,None
5412,electronic,None
5413,folk,None
5414,electronic,None
5415,indie,None
5416,rock,None
5417,80s,None
5418,80s,None
5419,electronic,None
5420,indie,None
5421,electronic,None
5422,rock,None
5423,indie,None
5424,classic rock,None
5425,alternative,None
5426,cover,None
5427,cover,None
5428,cover,None
5429,beautiful,None
5430,Mellow,None
5431,indie rock,None
5432,indie rock,None
5433,indie,None
5434,dream pop,None
5435,indie,None
5436,electronic,None
5437,indie rock,None
5438,indie,None
5439,indie,None
5440,indie,None
5441,indie,None
5442,indie,None
5443,folk,None
5444,chillwave,None
5445,indie rock,None
5446,rocket shoes mixtapes,None
5447,Mellow,None
5448,indie,None
5449,electronic,None
5450,indie rock,None
5451,Lo-Fi,None
5452,electronic,None
5453,electronic,None
5454,classic rock,None
5455,classic rock,None
5456,alternative,None
5457,Lo-Fi,None
5458,dream pop,None
5459,dream pop,None
5460,dream pop,None
5461,electronic,None
5462,electronic,None
5463,indie,None
5464,indie rock,None
5465,indie rock,None
5466,emo,None
5467,indie rock,None
5468,indie,None
5469,indie rock,None
5470,vugube62,None
5471,indie,None
5472,lizvelrene2010,None
5473,electronic,None
5474,Lo-Fi,None
5475,indie rock,None
5476,dream pop,None
5477,indie,None
5478,rocket shoes mixtapes,None
5479,electronic,None
5480,indie rock,None
5481,chillwave,None
5482,indie,None
5483,sxsw 2009,None
5484,covers,None
5485,indie rock,None
5486,indie rock,None
5487,indie rock,None
5488,electronic,None
5489,electronic,None
5490,electronic,None
5491,pop,None
5492,electronic,None
5493,Mellow,None
5494,electronic,None
5495,electronic,None
5496,electronic,None
5497,chillwave,None
5498,dream pop,None
5499,indie,None
5500,world,None
5501,dream pop,None
5502,electronic,None
5503,electronic,None
5504,indie,None
5505,Mellow,None
5506,chillout,None
5507,indie,None
5508,indie,None
5509,indie,None
5510,electronic,None
5511,dream pop,None
5512,dream pop,None
5513,electronic,None
5514,indie,None
5515,electronic,None
5516,folk,None
5517,electronic,None
5518,electronic,None
5519,electronic,None
5520,electronic,None
5521,indie,None
5522,Soundtrack,None
5523,indie rock,None
5524,80s,None
5525,80s,None
5526,rock,None
5527,rock,None
5528,rock,None
5529,rock,None
5530,alternative rock,None
5531,alternative rock,None
5532,alternative,None
5533,rock,None
5534,rock,None
5535,rock,None
5536,alternative rap,None
5537,rock,None
5538,Lo-Fi,None
5539,Lo-Fi,None
5540,Lo-Fi,None
5541,electronic,None
5542,electronic,None
5543,electronic,None
5544,electronic,None
5545,electronic,None
5546,electronic,None
5547,electronic,None
5548,electronic,None
5549,electronic,None
5550,electronic,None
5551,electronic,None
5552,indie,None
5553,indie,None
5554,80s,None
5555,80s,None
5556,80s,None
5557,80s,None
5558,80s,None
5559,80s,None
5560,Lo-Fi,None
5561,Lo-Fi,None
5562,Lo-Fi,None
5563,indie,None
5564,indie,None
5565,indie,None
5566,indie,None
5567,indie,None
5568,indie,None
5569,indie,None
5570,indie,None
5571,pop,None
5572,pop,None
5573,pop,None
5574,pop,None
5575,vugube62,None
5576,indie,None
5577,electronic,None
5578,electronic,None
5579,indie pop,None
5580,folk,None
5581,folk,None
5582,Hip-Hop,None
5583,Hip-Hop,None
5584,alternative rap,None
5585,Lo-Fi,None
5586,folk,None
5587,folk,None
5588,rocket shoes mixtapes,None
5589,rock,None
5590,rock,None
5591,singer-songwriter,None
5592,singer-songwriter,None
5593,electronic,None
5594,lizvelrene2010,None
5595,rock,None
5596,indie rock,None
5597,electronic,None
5598,indie,None
5599,chillwave,None
5600,pop,None
5601,chillwave,None
5602,indie rock,None
5603,Mellow,None
5604,indie,None
5605,chillout,None
5606,70s,None
5607,80s,None
5608,favorites,None
5609,folk,None
5610,covers,None
5611,indie,None
5612,80s,None
5613,70s,None
5614,electropop,None
5615,Hip-Hop,None
5616,Recent discoveries,None
5617,alternative,None
5618,indie,None
5619,electronic,None
5620,classic rock,None
5621,indie,None
5622,classic rock,None
5623,electronic,None
5624,folk,None
5625,rock,None
5626,indie,None
5627,rock,None
5628,rock,None
5629,indie,None
5630,electronic,None
5631,rock,None
5632,indie,None
5633,pop,None
5634,experimental,None
5635,chillwave,None
5636,pop,None
5637,folk,None
5638,electronic,None
5639,electronic,None
5640,electronic,None
5641,electronic,None
5642,electronic,None
5643,lizvelrene2010,None
5644,lizvelrene2010,None
5645,electronic,None
5646,C-pop,None
5647,singer-songwriter,None
5648,electronic,None
5649,indie,None
5650,indie,None
5651,rock,None
5652,indie,None
5653,indie,None
5654,rock,None
5655,rock,None
5656,rock,None
5657,rock,None
5658,pop,None
5659,folk,None
5660,chillout,None
5661,indie,None
5662,chillout,None
5663,indie,None
5664,indie,None
5665,indie,None
5666,electronic,None
5667,alternative,None
5668,somafm,None
5669,indie,None
5670,electronica,None
5671,electronic,None
5672,rock,None
5673,electronic,None
5674,electronic,None
5675,rock,None
5676,rock,None
5677,pxs: loved,None
5678,pxs: loved,None
5679,pxs: loved,None
5680,pxs: loved,None
5681,pxs: loved,None
5682,indie rock,None
5683,indie rock,None
5684,indie rock,None
5685,indie rock,None
5686,rock,None
5687,rock,None
5688,electronic,None
5689,electronic,None
5690,electronic,None
5691,electronic,None
5692,electronic,None
5693,indie,None
5694,electronic,None
5695,electronic,None
5696,electronic,None
5697,electronic,None
5698,electronic,None
5699,classic rock,None
5700,70s,None
5701,70s,None
5702,70s,None
5703,70s,None
5704,70s,None
5705,70s,None
5706,70s,None
5707,70s,None
5708,70s,None
5709,70s,None
5710,70s,None
5711,70s,None
5712,70s,None
5713,70s,None
5714,folk,None
5715,70s,None
5716,70s,None
5717,indie,None
5718,indie,None
5719,indie,None
5720,indie,None
5721,indie,None
5722,indie,None
5723,indie,None
5724,indie,None
5725,70s,None
5726,indie,None
5727,cover,None
5728,cover,None
5729,indie,None
5730,cover,None
5731,psychedelic folk,None
5732,indie rock,None
5733,indie rock,None
5734,indie rock,None
5735,indie,None
5736,indie rock,None
5737,classic rock,None
5738,classic rock,None
5739,indie rock,None
5740,classic rock,None
5741,2006,None
5742,2006,None
5743,indie,None
5744,experimental,None
5745,indie,None
5746,indie,None
5747,beautiful,None
5748,psychedelic folk,None
5749,beautiful,None
5750,indie pop,None
5751,indie pop,None
5752,indie pop,None
5753,indie,None
5754,indie,None
5755,indie,None
5756,indie,None
5757,indie,None
5758,indie,None
5759,indie,None
5760,indie,None
5761,sxsw 2009,None
5762,sxsw 2009,None
5763,sxsw 2009,None
5764,sxsw 2009,None
5765,Hip-Hop,None
5766,Hip-Hop,None
5767,funk,None
5768,electronic,None
5769,electronic,None
5770,electronic,None
5771,indie,None
5772,indie,None
5773,indie,None
5774,indie,None
5775,indie,None
5776,dream pop,None
5777,classic rock,None
5778,classic rock,None
5779,classic rock,None
5780,classic rock,None
5781,classic rock,None
5782,classic rock,None
5783,classic rock,None
5784,electronic,None
5785,folk,None
5786,folk,None
5787,folk,None
5788,indie,None
5789,indie,None
5790,indie,None
5791,electronic,None
5792,electronic,None
5793,electronic,None
5794,rock,None
5795,rock,None
5796,rock,None
5797,Hip-Hop,None
5798,Hip-Hop,None
5799,Hip-Hop,None
5800,electronic,None
5801,electronic,None
5802,rock,None
5803,rock,None
5804,chillwave,None
5805,emo,None
5806,emo,None
5807,emo,None
5808,amazing,None
5809,indie,None
5810,indie,None
5811,indie,None
5812,indie,None
5813,experimental,None
5814,electronic,None
5815,electronic,None
5816,electronic,None
5817,electronic,None
5818,indie,None
5819,indie,None
5820,indie,None
5821,indie rock,None
5822,classic rock,None
5823,indie rock,None
5824,Disco,None
5825,electronic,None
5826,rock,None
5827,rock,None
5828,rock,None
5829,rock,None
5830,rock,None
5831,vugube62,None
5832,rock,None
5833,vugube62,None
5834,vugube62,None
5835,Lo-Fi,None
5836,singer-songwriter,None
5837,singer-songwriter,None
5838,singer-songwriter,None
5839,singer-songwriter,None
5840,folk,None
5841,singer-songwriter,None
5842,singer-songwriter,None
5843,rock,None
5844,Canadian,None
5845,indie rock,None
5846,indie rock,None
5847,classic rock,None
5848,electronic,None
5849,indie rock,None
5850,indie rock,None
5851,indie,None
5852,Lo-Fi,None
5853,indie rock,None
5854,indie rock,None
5855,indie rock,None
5856,indie rock,None
5857,indie,None
5858,rock,None
5859,rock,None
5860,indie,None
5861,indie,None
5862,indie,None
5863,indie,None
5864,indie,None
5865,indie,None
5866,indie,None
5867,indie rock,None
5868,indie rock,None
5869,indie,None
5870,indie,None
5871,indie,None
5872,indie,None
5873,indie,None
5874,indie,None
5875,indie,None
5876,indie,None
5877,indie,None
5878,indie,None
5879,hip hop,None
5880,hip hop,None
5881,hip hop,None
5882,pop,None
5883,pop,None
5884,pop,None
5885,electronic,None
5886,electronic,None
5887,electronic,None
5888,electronic,None
5889,indie pop,None
5890,indie,None
5891,indie,None
5892,indie pop,None
5893,classic rock,None
5894,classic rock,None
5895,indie,None
5896,classic rock,None
5897,classic rock,None
5898,classic rock,None
5899,classic rock,None
5900,classic rock,None
5901,classic rock,None
5902,classic rock,None
5903,classic rock,None
5904,cover,None
5905,classic rock,None
5906,classic rock,None
5907,classic rock,None
5908,classic rock,None
5909,classic rock,None
5910,classic rock,None
5911,classic rock,None
5912,classic rock,None
5913,classic rock,None
5914,classic rock,None
5915,classic rock,None
5916,classic rock,None
5917,classic rock,None
5918,classic rock,None
5919,classic rock,None
5920,classic rock,None
5921,classic rock,None
5922,classic rock,None
5923,classic rock,None
5924,classic rock,None
5925,classic rock,None
5926,classic rock,None
5927,classic rock,None
5928,cover,None
5929,classic rock,None
5930,classic rock,None
5931,classic rock,None
5932,classic rock,None
5933,rock,None
5934,rock,None
5935,rock,None
5936,indie,None
5937,indie,None
5938,indie,None
5939,electronic,None
5940,electronic,None
5941,80s,None
5942,indie,None
5943,cover,None
5944,Hip-Hop,None
5945,rock,None
5946,classic rock,None
5947,classic rock,None
5948,rock,None
5949,classic rock,None
5950,classic rock,None
5951,classic rock,None
5952,classic rock,None
5953,classic rock,None
5954,classic rock,None
5955,classic rock,None
5956,classic rock,None
5957,classic rock,None
5958,classic rock,None
5959,electronic,None
5960,electronic,None
5961,electronic,None
5962,electronic,None
5963,electronic,None
5964,indie,None
5965,indie,None
5966,folk,None
5967,folk,None
5968,folk,None
5969,folk,None
5970,folk,None
5971,indie rock,None
5972,indie rock,None
5973,hip hop,None
5974,hip hop,None
5975,indie,None
5976,indie,None
5977,electro,None
5978,electro,None
5979,electro,None
5980,classic rock,None
5981,classic rock,None
5982,classic rock,None
5983,classic rock,None
5984,sweet cooing monks from the eastern seaboard,None
5985,sweet cooing monks from the eastern seaboard,None
5986,rock,None
5987,rock,None
5988,electronic,None
5989,summer,None
5990,classic rock,None
5991,indie,None
5992,pop,None
5993,pop,None
5994,pop,None
5995,rock,None
5996,indie rock,None
5997,indie rock,None
5998,indie rock,None
5999,70s,None
6000,70s,None
6001,classic rock,None
6002,classic rock,None
6003,70s,None
6004,indie,None
6005,indie,None
6006,indie,None
6007,80s,None
6008,80s,None
6009,dream pop,None
6010,dream pop,None
6011,Love,None
6012,Love,None
6013,indie,None
6014,indie,None
6015,pop,None
6016,pop,None
6017,Canadian,None
6018,pop,None
6019,Hip-Hop,None
6020,Mellow,None
6021,Mellow,None
6022,covers,None
6023,covers,None
6024,covers,None
6025,80s,None
6026,80s,None
6027,emo,None
6028,emo,None
6029,indie,None
6030,indie,None
6031,indie,None
6032,indie,None
6033,rock,None
6034,rock,None
6035,rock,None
6036,female vocalists,None
6037,electronic,None
6038,C-pop,None
6039,indie,None
6040,indie,None
6041,electronic,None
6042,indie,None
6043,indie,None
6044,rock,None
6045,rock,None
6046,rock,None
6047,rock,None
6048,rock,None
6049,rock,None
6050,rock,None
6051,rock,None
6052,indie rock,None
6053,70s,None
6054,classic rock,None
6055,cover,None
6056,sxsw 2009,None
6057,dream pop,None
6058,dream pop,None
6059,dream pop,None
6060,dream pop,None
6061,dream pop,None
6062,dream pop,None
6063,dream pop,None
6064,indie,None
6065,indie,None
6066,indie,None
6067,indie,None
6068,indie,None
6069,indie,None
